title,haiku,path
ELECTRICAL ENGINEER,"May complete tasks and
standard evaluations
for subordinates","['may', 'also', 'review', 'i++', 'designs', 'prepared', 'by', '-by', '-prepared', '-designs', 'i--', '-review', '-also', 'complete', 'tasks', 'and', 'i++', 'standard', 'evaluations', 'i++', 'for', 'subordinates', 'i++']"
ELECTRICAL ENGINEER,,"['each', 'engineering', 'i++', 'section', 'prepares', 'design', 'and', 'i++', 'construction', 'phase', '-phase', 'guidelines', 'i++']"
ELECTRICAL ENGINEER,,"['ability', 'to', 'i++', 'anticipate', 'the', '-the', 'possible', 'i++', 'problems', 'and', '-and', '-problems', 'i--', '-possible', '-anticipate', 'work', 'with', 'the', 'engineer', 'in', 'i++', 'charge', 'of', 'shaft', '-shaft', '-of', '-charge', 'i--', '-in', '-engineer', '-the', 'dep', 'power', 'systems', 'i++', 'distribution', '-distribution', 'i--', '-systems', '-power', '-dep', 'the', 'design', 'of', 'new', 'i++', 'york', 'city', 'and', '-and', '-city', '-york', 'i--', '-new', 'low', 'i++', 'and', 'high', 'voltage', '-voltage', '-high', '-and', 'i--', '-low', 'sports', 'i++', 'lighting', 'and', '-and', '-lighting', 'i--', '-sports', '-of', '-design', 'engineer', 'in', 'i++', 'charge', 'of', 'shaft', '-shaft', '-of', '-charge', 'i--', '-in', '-engineer', 'design', 'of', 'sports', 'i++', 'lighting', 'and', '-and', '-lighting', 'i--', '-sports', '-of', '-design', 'engineer', 'in', 'i++', 'charge', 'of', 'shaft', '-shaft', '-of', '-charge', 'i--', '-in', '-engineer', '-the', 'dep', 'power', 'systems', 'i++', 'distribution', '-distribution', 'i--', '-systems', '-power', '-dep', '-with', '-work', 'produce', 'measured', 'drawings', 'and', 'i++', 'change', 'order', 'requests', 'i++']"
ELECTRICAL ENGINEER,,"['the', 'restorative', 'i++', 'beauty', 'of', 'the', 'bureau', 'of', 'i++', 'engineering', '-engineering', 'wastewater', 'per', 'day', 'i++']"
ELECTRICAL ENGINEER,,"['under', 'the', '-the', 'general', 'i++', 'supervision', 'of', 'the', '-the', '-of', '-supervision', 'i--', '-general', 'direction', 'i++', 'perform', 'research', 'into', 'the', 'i++', 'cause', 'of', '-of', '-cause', 'i--', '-the', '-into', '-research', '-perform', 'with', 'very', 'great', 'latitude', 'i++', 'for', 'the', 'agency', 'i++']"
ELECTRICAL ENGINEER,,"['experience', 'as', 'i++', 'a', 'consultant', 'and', 'lead', '-lead', '-and', '-consultant', 'section', 'engineer', 'in', 'i++', 'charge', 'of', 'shaft', '-shaft', '-of', 'in', 'the', 'nation', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['experience', 'in', 'i++', 'communications', '-communications', 'social', 'media', 'have', 'a', 'i++', 'background', 'in', 'public', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['developing', 'and', 'i++', 'broadcasting', 'information', 'i++', 'about', '-about', 'i--', '-information', '-broadcasting', 'writing', 'internal', 'and', '-and', '-internal', 'skills', 'and', 'expertise', 'i++', 'in', 'microsoft', '-microsoft', '-in', 'i--', '-expertise', 'a', 'background', 'i++', 'in', 'public', 'housing', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,,"['the', 'deputy', 'press', 'i++', 'secretary', 'creates', 'and', 'i++', 'executes', '-executes', 'i--', '-and', '-creates', 'is', 'an', '-an', '-is', 'will', 'help', 'in', 'i++', 'the', 'new', 'york', 'city', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Manage agency
efforts to answer complaints
and inquiries","['manage', 'agency', 'i++', 'efforts', 'to', 'answer', 'complaints', 'i++', 'and', 'inquiries', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Proven skill dealing
with elected officials
community boards","['proven', 'skill', 'dealing', 'i++', 'with', 'elected', 'officials', 'i++', 'and', 'their', 'staff', '-staff', '-their', '-and', 'community', 'boards', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Act as technical
consultant on agency
projects and events","['act', 'as', 'technical', 'i++', 'consultant', 'on', 'agency', 'i++', 'digital', '-digital', 'projects', 'and', 'events', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Experience should
be in social media
and public affairs","['experience', 'should', 'i++', 'be', 'in', 'social', 'media', 'i++', 'and', 'an', '-an', 'the', 'best', '-best', '-the', 'public', 'affairs', 'i++']"
ADMINISTRATIVE PUBLIC INFORMAT,"Assist in the jails
and people in upstate new
york city housing","['assist', 'in', 'the', 'jails', 'i++', 'and', 'people', 'in', 'upstate', 'new', 'i++', 'york', 'city', 'housing', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Experience in
conducting case reviews on
critical cases","['experience', 'in', 'i++', 'conducting', 'case', 'reviews', 'and', 'i++', 'or', 'data', '-data', 'neglect', '-neglect', '-or', 'reports', '-reports', 'i--', '-and', 'on', 'i++', 'critical', 'cases', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['the', 'issuing', 'of', 'i++', 'all', 'safety', 'and', 'risk', 'alerts', 'i++', 'train', 'and', 'or', 'child', '-child', 'units', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Attend meetings with
and on behalf of the child
protective units","['attend', 'meetings', 'with', 'i++', 'and', 'on', 'behalf', 'of', 'the', 'new', 'i++', 'process', '-process', 'york', 'city', '-city', '-york', 'automated', '-automated', 'i--', '-new', 'case', 'i++', 'analysts', 'work', '-work', '-analysts', 'i--', '-case', 'child', 'i++', 'protective', 'units', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Maintain progress log
on completion of the child
protective units","['maintain', 'an', '-an', 'progress', 'log', 'i++', 'on', 'completion', 'of', 'the', 'child', 'i++', 'protective', 'units', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['directly', 'to', 'the', 'i++', 'needs', 'of', 'the', 'division', 'of', 'i++', 'child', 'welfare', 'system', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['the', 'preferred', '-preferred', 'child', 'protection', 'i++', 'foster', 'care', 'placement', 'outside', 'i++', 'the', 'home', '-home', '-the', 'i--', '-outside', '-placement', 'strategic', '-strategic', '-care', '-foster', 'and', 'the', 'completed', '-completed', '-the', '-and', 'or', 'a', 'closely', 'related', 'i++', 'human', 'service', 'field', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,,"['the', 'activities', 'i++', 'of', 'several', 'units', 'of', 'child', 'i++', 'safety', 'in', 'all', '-all', '-in', '-safety', 'welfare', 'system', '-system', '-welfare', 'protective', 'units', 'i++']"
DIRECTOR OF FIELD OPERATIONS (,"Coordinate and
manage a large component
of the division","['coordinate', 'and', 'i++', 'manage', 'all', 'as', 'aspects', 'of', 'i++', 'i--', '-of', '-aspects', '-as', '-all', '-manage', 'oversee', 'the', 'issuing', 'i++', 'of', 'all', 'safety', '-safety', '-all', '-of', 'i--', '-issuing', '-the', '-oversee', 'manage', 'a', 'large', 'component', 'i++', 'of', 'the', 'division', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,"Ensure data is
accurate neat timely and
ready for audit","['ensure', 'the', '-the', 'data', 'is', 'i++', 'accurate', 'neat', 'timely', 'and', 'i++', 'ready', 'for', 'audit', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,"Support five unit
directors in the bureau
of active aging","['support', 'five', 'unit', 'i++', 'directors', 'in', 'the', 'bureau', 'i++', 'of', 'active', 'aging', 'i++']"
ADMINISTRATIVE  PROGRAM OFFICE,,"['support', 'five', 'unit', 'i++', 'directors', 'in', 'the', 'program', 'i++', 'and', 'ensures', '-ensures', 'to', 'show', 'new', '-new', '-show', 'meet', 'deadlines', 'i++']"
MECHANICAL ENGINEER,"Preparation of
engineering design and
repair of bridge spans","['preparation', 'and', 'i++', 'or', 'city', 'infrastructure', 'i++', 'i--', '-infrastructure', 'planning', 'is', '-is', '-planning', 'infrastructure', 'i++', 'i--', '-infrastructure', '-city', 'american', '-american', '-or', 'i--', '-and', 'of', 'i++', 'engineering', 'design', 'and', 'i++', 'repair', 'of', 'bridge', 'spans', 'i++']"
MECHANICAL ENGINEER,"The preparation
of engineering design
and construction bids","['the', 'preparation', 'i++', 'of', 'engineering', 'design', 'i++', 'and', 'construction', 'bids', 'i++']"
MECHANICAL ENGINEER,,"['under', 'the', '-the', 'general', 'i++', 'direction', 'the', 'selected', 'i++', 'candidate', 'will', '-will', '-candidate', 'candidates', 'will', '-will', '-candidates', 'candidate', 'will', '-will', '-candidate', 'i--', '-selected', '-the', '-direction', 'i--', '-general', 'a', 'new', 'cost', 'i++', 'savings', 'initiative', 'to', 'i++', 'maximize', 'their', 'use', 'i++']"
MECHANICAL ENGINEER,,"['minimum', 'six', 'years', 'i++', 'of', 'relevant', '-relevant', 'engineering', 'design', 'i++', 'and', 'repair', 'of', '-of', '-repair', 'construction', 'bids', 'i++']"
MECHANICAL ENGINEER,"The mechanical
engineer position is
to manage projects","['the', 'mechanical', 'i++', 'engineer', 'position', 'is', 'i++', 'to', 'manage', 'projects', 'i++']"
MECHANICAL ENGINEER,"The new york and has
a wastewater conveyance
and treatment system","['the', 'dob', '-dob', 'new', 'york', 'city', 'i++', 'residents', 'and', 'more', 'than', '-than', '-more', '-and', '-residents', 'department', 'of', 'design', 'and', 'i++', 'construction', 'bids', '-bids', '-construction', 'i--', '-and', '-design', '-of', '-department', 'residents', 'and', 'more', 'than', '-than', '-more', '-and', '-residents', 'department', 'of', 'design', 'and', 'i++', 'construction', 'codes', '-codes', '-construction', 'i--', '-and', '-design', 'citywide', 'i++', 'i--', '-citywide', '-of', '-department', 'i--', '-city', 'and', 'has', 'i++', 'a', 'wastewater', 'conveyance', 'i++', 'and', 'treatment', 'system', 'i++']"
MECHANICAL ENGINEER,"Familiarity
developing scopes of work
budget and schedules","['familiarity', 'i++', 'developing', 'scopes', 'of', 'work', 'i++', 'by', 'the', 'team', '-team', '-the', '-by', 'budget', 'and', 'schedules', 'i++']"
RESIDENT BUILDING SUPERINTENDE,,"['coordinate', 'the', 'i++', 'submission', 'all', 'relevant', 'i++', 'documentation', 'i++']"
ASSISTANT CORPORATION COUNSEL,"Work in the array
of claims that arise in its
appeals division","['work', 'in', 'the', 'array', 'i++', 'of', 'claims', 'that', 'arise', 'in', 'its', 'i++', 'operations', '-operations', 'appeals', 'division', 'i++']"
ASSISTANT CORPORATION COUNSEL,"The city appears
as plaintiff to advance key
policy interests","['the', 'city', 'in', 'the', 'i++', 'southern', 'and', 'eastern', 'district', 'i++', 'courts', 'of', 'new', 'york', '-york', '-new', '-of', '-courts', 'i--', '-district', '-eastern', '-and', '-southern', 'courses', 'as', 'a', 'law', '-law', '-a', '-as', 'will', 'provide', '-provide', '-will', '-courses', 'i--', '-the', 'a', 'i++', 'diverse', 'and', '-and', '-diverse', 'i--', '-a', '-in', 'fisc', 'and', 'i++', 'to', 'represent', 'the', 'city', 'i++', 'fisc', 'and', 'to', '-to', '-and', '-fisc', 'i--', '-city', '-the', '-represent', '-to', 'i--', '-and', '-fisc', 'appears', 'i++', 'as', 'plaintiff', 'to', 'advance', 'key', 'i++', 'policy', 'interests', 'i++']"
ASSISTANT CORPORATION COUNSEL,,"['the', 'city', 'in', 'the', 'i++', 'law', 'changes', 'in', 'the', 'office', 'i++', 'of', 'the', 'division', 'i++']"
ASSISTANT CORPORATION COUNSEL,"Experience for
the historic change of the
charter and the rules","['experience', 'for', 'i++', 'the', 'position', 'to', 'be', 'filled', 'i++', 'at', 'this', 'time', 'will', '-will', '-time', '-this', '-at', 'i--', '-filled', '-be', '-to', '-position', 'historic', 'change', 'of', 'the', 'i++', 'new', 'york', 'city', '-city', '-york', '-new', 'charter', 'and', 'the', 'rules', 'i++']"
ASSISTANT CORPORATION COUNSEL,,"['the', 'training', 'unit', 'i++', 'will', 'develop', 'a', 'new', '-new', '-a', '-develop', '-will', 'i--', '-unit', 'program', 'i++', 'for', 'the', 'historic', 'change', 'of', 'i++', 'the', 'new', 'york', 'preferred', 'i++']"
ASSISTANT CORPORATION COUNSEL,,"['the', 'criminal', 'law', 'i++', 'juvenile', 'justice', 'practice', 'i++', 'and', 'contribute', '-contribute', 'the', 'attendees', 'i++']"
ASSISTANT CORPORATION COUNSEL,,"['a', 'challenge', 'to', 'the', 'i++', 'scale', 'and', 'complexity', 'of', 'i++', 'the', 'new', 'york', 'preferred', 'i++']"
ADMINISTRATIVE ENGINEER,"Profound knowledge of
trunk water and wastewater
collection system","['profound', 'knowledge', 'of', 'i++', 'trunk', 'water', 'and', 'wastewater', 'i++', 'utility', '-utility', 'collection', 'system', 'i++']"
ADMINISTRATIVE ENGINEER,"Track key performance
indicators related
to the strategies","['track', 'key', 'performance', 'i++', 'indicators', 'related', 'i++', 'to', 'the', 'field', 'sites', '-sites', 'and', '-and', '-field', 'strategies', 'i++']"
ADMINISTRATIVE ENGINEER,"Monitor progress
of project designs and field
condition reports","['monitor', 'and', '-and', 'progress', 'i++', 'of', 'project', 'designs', 'and', 'field', 'i++', 'condition', 'reports', 'i++']"
ADMINISTRATIVE ENGINEER,,"['work', 'performed', 'by', 'dep', 'i++', 'i--', '-dep', 'the', 'i++', 'staff', 'assigned', 'to', 'the', 'treatment', 'i++', 'of', 'sewage', '-sewage', '-of', 'plants', 'collections', '-collections', '-plants', 'of', 'sewage', '-sewage', '-of', 'i--', '-treatment', 'field', 'and', 'i++', 'to', 'observe', '-observe', '-to', 'i--', '-and', 'sites', 'i++', 'will', 'be', 'in', '-in', '-be', '-will', 'i--', '-sites', 'of', 'i++', 'contract', 'services', 'i++']"
ADMINISTRATIVE ENGINEER,,"['the', 'following', '-following', 'position', 'of', 'i++', 'deputy', 'commissioner', 'i++', 'program', 'management', 'i++']"
ADMINISTRATIVE ENGINEER,"Expert knowledge of
city state and local rules
and regulations","['expert', 'knowledge', 'of', 'i++', 'city', 'state', 'and', 'federal', 'i++', 'mandates', '-mandates', 'requirements', 'for', '-for', '-requirements', 'mandates', '-mandates', 'i--', '-federal', 'local', 'rules', 'i++', 'and', 'regulations', 'i++']"
ADMINISTRATIVE ENGINEER,,"['under', 'the', '-the', 'difficult', 'i++', 'conditions', '-conditions', 'i--', '-difficult', 'general', 'i++', 'direction', 'with', 'wide', '-wide', '-with', 'of', 'a', 'civil', 'i++', 'section', 'manager', 'i++']"
ADMINISTRATIVE ENGINEER,"Degree in civil
engineering design and
or sewer systems","['degree', 'in', 'civil', 'i++', 'engineering', 'and', 'other', 'i++', 'project', 'records', '-records', '-project', 'i--', '-other', 'metrics', 'i++', 'group', 'of', 'civil', '-civil', '-of', '-group', 'i--', '-metrics', '-and', 'design', 'and', 'i++', 'or', 'are', 'of', 'the', '-the', '-of', '-are', 'sewer', 'systems', 'i++']"
ADMINISTRATIVE ENGINEER,,"['directly', 'to', 'the', 'i++', 'field', 'sites', 'will', 'be', 'of', '-of', 'considered', 'i++', 'for', 'this', 'position', 'i++']"
ADMINISTRATIVE ENGINEER,,"['undertakes', 'research', 'i++', 'inquiries', 'inspections', 'i++', 'cost', 'estimating', 'i++']"
ADMINISTRATIVE MANAGER,,"['on', 'an', 'it', 'report', 'i++', 'used', 'by', 'senior', 'management', 'i++', 'of', 'the', 'snap', 'program', 'i++']"
ADMINISTRATIVE MANAGER,,"['on', 'a', '-a', 'an', 'it', 'report', 'i++', 'used', 'by', 'senior', 'management', 'i++', 'of', 'the', 'agency', 'i++']"
CLERICAL ASSOCIATE,,"['only', 'candidates', 'i++', 'permanent', 'in', 'the', 'bureau', 'i++', 'fulfills', 'this', '-this', '-fulfills', 'i--', '-bureau', 'office', 'i++', 'of', 'vital', 'records', 'i++']"
CLERICAL ASSOCIATE,"Enroll employees
into city time and leave
request as needed","['enroll', 'employees', 'i++', 'into', 'city', 'time', 'and', 'leave', 'i++', 'events', '-events', 'request', 'as', 'needed', 'i++']"
CLERICAL ASSOCIATE,"Duties will include
but are not limited to
word excel outlook","['duties', 'will', 'include', 'i++', 'but', 'are', 'not', 'limited', 'to', 'i++', 'word', 'excel', 'and', '-and', 'outlook', 'i++']"
CLERICAL ASSOCIATE,"Analyze review
and approval of all file
room operations","['analyze', 'review', 'i++', 'and', 'process', 'approve', 'hold', '-hold', '-approve', '-process', 'approval', 'of', 'all', 'file', 'i++', 'room', 'is', 'maintained', '-maintained', '-is', 'operations', 'i++']"
CLERICAL ASSOCIATE,,"['filing', 'locating', 'i++', 'case', 'folder', 'and', 'other', 'forms', 'i++', 'of', 'payment', 'and', '-and', 'vouchers', 'i++']"
CLERICAL ASSOCIATE,"Research with the day
to protect public health and
the environment","['research', 'with', 'the', 'day', 'i++', 'to', 'protect', 'the', '-the', 'public', 'health', 'to', 'i++', 'serve', 'as', 'the', '-the', '-as', '-serve', 'i--', '-to', 'and', 'i++', 'the', 'environment', 'i++']"
CLERICAL ASSOCIATE,,"['the', 'following', '-following', 'city', 'of', 'new', 'i++', 'york', 'city', 'government', '-government', '-city', 'goal', 'of', '-of', '-goal', 'city', 'taxi', 'and', '-and', '-taxi', '-city', 'state', 'legislature', 'passed', 'i++', 'i--', '-passed', '-legislature', '-state', 'the', 'clerical', 'staff', 'and', 'i++', 'equipment', 'unit', 'i++']"
